COUNTRATE ANALYSIS: round_1.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10721.3         | 10611.7         | 8746.9         
2    | 576.6           | 576.4           | 540.2          
3    | 10.1            | 10.0            | 3.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30648.6         | 29137.6         | 24005.4        
10   | 2666.4          | 2663.4          | 2376.5         
11   | 97.4            | 97.2            | 89.1           
12   | 4.8             | 4.8             | 4.3            
13   | 0.5             | 0.5             | 0.0            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11504.7         | 11314.1         | 10077.4        
18   | 252.6           | 252.8           | 194.1          
19   | 3.6             | 3.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12185.0         | 12103.6         | 10529.3        
26   | 374.6           | 374.3           | 344.3          
27   | 5.6             | 5.6             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69052.1         | 67155.9         | 56911.3        
=================================================================
