COUNTRATE ANALYSIS: round_5.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10896.1         | 10775.5         | 8838.2         
2    | 606.5           | 607.0           | 568.9          
3    | 11.2            | 11.1            | 1.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30916.5         | 29382.4         | 24122.5        
10   | 2771.0          | 2767.1          | 2460.4         
11   | 107.9           | 108.6           | 100.7          
12   | 7.0             | 7.0             | 6.1            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11669.2         | 11476.8         | 10223.5        
18   | 248.3           | 248.2           | 230.8          
19   | 2.4             | 2.4             | 1.0            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12371.8         | 12291.4         | 10724.7        
26   | 378.8           | 378.0           | 348.6          
27   | 6.4             | 6.4             | 0.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69994.0         | 68062.9         | 57627.7        
=================================================================
