COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10713.7         | 10596.4         | 8700.6         
2    | 584.0           | 583.8           | 549.7          
3    | 9.1             | 9.1             | 4.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30592.3         | 29061.1         | 23895.6        
10   | 2689.7          | 2684.0          | 2401.5         
11   | 95.5            | 95.3            | 90.2           
12   | 5.3             | 5.3             | 0.9            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12048.1         | 11855.3         | 10561.0        
18   | 254.0           | 254.2           | 232.4          
19   | 3.3             | 3.3             | 2.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12777.4         | 12686.1         | 11061.6        
26   | 396.5           | 396.4           | 366.9          
27   | 6.4             | 6.4             | 1.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70176.1         | 68237.5         | 57868.4        
=================================================================
