COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10514.3         | 10399.6         | 8542.6         
2    | 567.1           | 566.6           | 530.2          
3    | 8.8             | 8.8             | 8.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30138.7         | 28639.9         | 23584.3        
10   | 2597.9          | 2594.3          | 2297.0         
11   | 100.1           | 99.7            | 94.9           
12   | 4.8             | 4.8             | 4.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12434.2         | 12226.2         | 10894.7        
18   | 268.4           | 268.0           | 251.1          
19   | 3.7             | 3.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13316.8         | 13219.8         | 11548.6        
26   | 402.4           | 402.1           | 374.1          
27   | 7.0             | 7.1             | 6.1            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70364.6         | 68441.1         | 58136.8        
=================================================================
