COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10367.6         | 10257.8         | 8407.6         
2    | 544.7           | 544.7           | 513.5          
3    | 8.5             | 8.6             | 4.6            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29795.8         | 28367.5         | 23389.3        
10   | 2525.1          | 2520.7          | 2242.1         
11   | 92.3            | 92.4            | 82.4           
12   | 4.5             | 4.5             | 3.0            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11072.4         | 10905.1         | 9706.9         
18   | 221.6           | 221.6           | 205.0          
19   | 3.4             | 3.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11550.8         | 11475.5         | 9979.1         
26   | 334.3           | 334.5           | 313.2          
27   | 4.5             | 4.6             | 2.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66526.4         | 64741.7         | 54848.6        
=================================================================
