COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10822.5         | 10703.0         | 8790.8         
2    | 605.0           | 604.6           | 562.9          
3    | 10.5            | 10.5            | 8.5            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30823.2         | 29280.6         | 24045.9        
10   | 2736.0          | 2730.7          | 2424.5         
11   | 104.0           | 104.0           | 95.2           
12   | 6.6             | 6.6             | 5.1            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 10943.1         | 10769.1         | 9559.4         
18   | 231.3           | 231.3           | 213.7          
19   | 2.7             | 2.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11629.8         | 11543.2         | 10025.7        
26   | 358.2           | 358.2           | 331.2          
27   | 4.1             | 4.1             | 3.1            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68278.0         | 66349.6         | 56066.0        
=================================================================
