COUNTRATE ANALYSIS: round_19.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10370.9         | 10258.9         | 8412.6         
2    | 557.1           | 557.0           | 520.1          
3    | 9.8             | 9.8             | 3.1            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29817.2         | 28357.1         | 23327.4        
10   | 2586.9          | 2582.6          | 2303.1         
11   | 96.7            | 96.7            | 91.0           
12   | 5.2             | 5.2             | 1.9            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 10805.5         | 10634.4         | 9420.0         
18   | 235.6           | 235.5           | 220.5          
19   | 1.9             | 1.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11279.5         | 11198.8         | 9749.9         
26   | 334.2           | 334.1           | 309.3          
27   | 5.6             | 5.6             | 2.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66106.5         | 64278.0         | 54361.7        
=================================================================
