COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10808.7         | 10690.2         | 8743.9         
2    | 620.6           | 620.4           | 583.9          
3    | 9.9             | 9.9             | 9.8            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30853.7         | 29305.0         | 24036.6        
10   | 2770.0          | 2766.1          | 2460.3         
11   | 107.9           | 107.9           | 96.5           
12   | 5.0             | 5.0             | 4.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 10985.2         | 10814.3         | 9583.2         
18   | 242.5           | 242.4           | 227.3          
19   | 3.6             | 3.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11510.9         | 11430.4         | 9926.4         
26   | 348.9           | 348.8           | 316.5          
27   | 5.1             | 5.1             | 3.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68272.3         | 66349.6         | 55992.2        
=================================================================
