COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11672.6         | 11545.2         | 9480.5         
2    | 682.0           | 681.6           | 639.1          
3    | 12.1            | 12.1            | 8.7            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32597.1         | 30929.0         | 25219.4        
10   | 3120.9          | 3116.0          | 2767.1         
11   | 125.5           | 125.5           | 116.5          
12   | 8.9             | 8.9             | 8.0            
13   | 0.6             | 0.6             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11774.6         | 11589.0         | 10281.9        
18   | 268.3           | 268.2           | 247.2          
19   | 4.0             | 4.0             | 3.7            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12714.1         | 12631.1         | 10982.5        
26   | 410.3           | 410.2           | 374.6          
27   | 5.8             | 5.8             | 1.4            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73397.9         | 71328.3         | 60130.7        
=================================================================
