COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11050.9         | 10938.9         | 8978.6         
2    | 613.6           | 614.2           | 575.5          
3    | 9.4             | 9.4             | 9.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31333.5         | 29755.9         | 24432.9        
10   | 2813.1          | 2808.7          | 2499.4         
11   | 112.3           | 112.3           | 104.8          
12   | 6.9             | 6.9             | 6.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11874.0         | 11677.5         | 10409.1        
18   | 253.2           | 252.8           | 235.9          
19   | 3.9             | 3.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12659.8         | 12573.8         | 10969.9        
26   | 392.3           | 392.3           | 362.4          
27   | 6.1             | 6.1             | 1.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71129.5         | 69153.3         | 58585.8        
=================================================================
