COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10601.6         | 10493.0         | 8612.7         
2    | 567.5           | 568.0           | 531.1          
3    | 9.3             | 9.3             | 8.1            
4    | 0.8             | 0.8             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30189.0         | 28701.7         | 23621.2        
10   | 2623.4          | 2620.2          | 2323.4         
11   | 102.7           | 102.5           | 95.4           
12   | 6.3             | 6.2             | 2.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12314.6         | 12112.6         | 10819.3        
18   | 260.8           | 261.1           | 242.9          
19   | 4.5             | 4.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13096.4         | 13009.3         | 11391.7        
26   | 375.5           | 375.5           | 351.5          
27   | 6.6             | 6.6             | 5.6            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70159.5         | 68271.8         | 58005.2        
=================================================================
