COUNTRATE ANALYSIS: round_1.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10967.8         | 10841.8         | 8914.5         
2    | 615.5           | 615.3           | 567.1          
3    | 10.5            | 10.5            | 10.0           
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31041.8         | 29495.0         | 24194.4        
10   | 2806.7          | 2802.3          | 2486.8         
11   | 114.8           | 114.8           | 108.7          
12   | 5.9             | 5.9             | 4.4            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14572.8         | 14318.6         | 12835.7        
18   | 336.8           | 336.8           | 310.5          
19   | 6.4             | 6.4             | 0.2            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16083.8         | 15965.8         | 14150.5        
26   | 438.8           | 438.7           | 397.8          
27   | 8.3             | 8.3             | 3.1            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77010.5         | 74960.9         | 63983.7        
=================================================================
