COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11798.0         | 11669.6         | 9591.3         
2    | 705.7           | 706.5           | 662.0          
3    | 12.1            | 12.2            | 8.5            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32743.6         | 31079.3         | 25290.2        
10   | 3212.8          | 3207.8          | 2841.2         
11   | 133.8           | 133.4           | 117.1          
12   | 9.7             | 9.6             | 8.9            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16327.3         | 16067.3         | 14347.1        
18   | 443.6           | 443.4           | 414.7          
19   | 9.9             | 9.9             | 6.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18315.9         | 18174.4         | 16022.7        
26   | 576.5           | 576.0           | 543.3          
27   | 11.2            | 11.3            | 9.3            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84301.3         | 82101.9         | 69863.1        
=================================================================
