COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11949.0         | 11815.6         | 9709.6         
2    | 712.7           | 712.5           | 669.8          
3    | 12.5            | 12.5            | 8.1            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 33097.7         | 31412.3         | 25511.3        
10   | 3303.0          | 3297.8          | 2922.1         
11   | 136.8           | 136.8           | 127.2          
12   | 8.9             | 8.9             | 8.1            
13   | 0.7             | 0.7             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16559.5         | 16287.6         | 14549.0        
18   | 456.7           | 456.7           | 423.4          
19   | 10.5            | 10.5            | 6.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18682.0         | 18538.6         | 16399.9        
26   | 571.8           | 571.8           | 533.2          
27   | 12.8            | 12.8            | 12.6           
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 85515.2         | 83275.7         | 70880.7        
=================================================================
