COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10345.6         | 10236.9         | 8386.8         
2    | 555.6           | 555.3           | 512.6          
3    | 8.6             | 8.6             | 6.8            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29671.6         | 28225.1         | 23225.4        
10   | 2545.2          | 2541.7          | 2267.4         
11   | 89.5            | 89.5            | 82.9           
12   | 5.9             | 5.9             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12627.9         | 12419.9         | 11077.4        
18   | 267.6           | 267.6           | 235.2          
19   | 2.6             | 2.6             | 1.5            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13556.8         | 13457.5         | 11772.4        
26   | 393.5           | 393.4           | 367.5          
27   | 5.3             | 5.3             | 1.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70076.5         | 68210.1         | 57937.5        
=================================================================
