COUNTRATE ANALYSIS: round_4.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10856.3         | 10733.3         | 8836.9         
2    | 589.0           | 588.6           | 549.9          
3    | 10.5            | 10.5            | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30676.6         | 29159.6         | 23987.1        
10   | 2711.9          | 2702.9          | 2404.9         
11   | 108.0           | 107.7           | 101.3          
12   | 6.2             | 6.2             | 2.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17544.9         | 17249.6         | 15445.1        
18   | 461.9           | 460.9           | 434.5          
19   | 9.8             | 9.8             | 8.0            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19823.6         | 19669.1         | 17478.4        
26   | 580.0           | 579.5           | 551.1          
27   | 10.5            | 10.6            | 6.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 83389.7         | 81288.8         | 69805.8        
=================================================================
