COUNTRATE ANALYSIS: round_18.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10398.5         | 10294.2         | 8457.2         
2    | 550.1           | 549.9           | 509.5          
3    | 7.1             | 7.0             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29831.8         | 28349.4         | 23316.2        
10   | 2573.1          | 2570.2          | 2279.2         
11   | 101.6           | 101.6           | 92.1           
12   | 5.9             | 5.8             | 4.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15985.5         | 15714.9         | 14053.8        
18   | 409.9           | 410.3           | 378.2          
19   | 6.6             | 6.5             | 5.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.1             | 0.1             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17683.7         | 17551.9         | 15588.7        
26   | 474.5           | 474.8           | 447.0          
27   | 9.1             | 9.1             | 3.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78037.8         | 76046.2         | 65135.0        
=================================================================
