COUNTRATE ANALYSIS: round_20.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10515.6         | 10408.5         | 8524.9         
2    | 576.2           | 576.3           | 530.3          
3    | 8.4             | 8.3             | 6.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30189.1         | 28698.7         | 23613.9        
10   | 2598.1          | 2596.1          | 2309.2         
11   | 99.9            | 100.1           | 92.0           
12   | 5.6             | 5.5             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15989.0         | 15722.4         | 14081.2        
18   | 392.2           | 392.6           | 366.5          
19   | 8.9             | 8.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17619.9         | 17492.0         | 15531.1        
26   | 461.4           | 460.9           | 433.7          
27   | 8.7             | 8.7             | 7.9            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78473.6         | 76479.6         | 65497.0        
=================================================================
