COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11112.3         | 10996.4         | 9019.0         
2    | 625.6           | 626.3           | 584.9          
3    | 11.4            | 11.3            | 8.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31215.1         | 29665.6         | 24355.2        
10   | 2836.8          | 2831.7          | 2521.3         
11   | 110.5           | 110.9           | 102.0          
12   | 8.1             | 8.1             | 6.1            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17674.2         | 17374.5         | 15534.4        
18   | 491.0           | 491.8           | 458.2          
19   | 9.3             | 9.2             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19975.3         | 19825.5         | 17588.5        
26   | 584.0           | 583.8           | 551.5          
27   | 13.9            | 14.0            | 11.0           
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84668.3         | 82550.0         | 70740.3        
=================================================================
