COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10917.8         | 10802.8         | 8863.7         
2    | 602.7           | 602.5           | 561.1          
3    | 11.2            | 11.2            | 10.4           
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30878.0         | 29357.1         | 24109.3        
10   | 2748.1          | 2741.9          | 2447.9         
11   | 99.0            | 99.0            | 88.9           
12   | 7.0             | 7.0             | 5.0            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15439.8         | 15176.1         | 13581.9        
18   | 387.6           | 387.5           | 352.8          
19   | 6.9             | 6.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16970.9         | 16843.8         | 14920.9        
26   | 460.4           | 460.3           | 422.7          
27   | 8.1             | 8.1             | 4.3            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78538.5         | 76505.0         | 65369.0        
=================================================================
