COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10424.3         | 10313.9         | 8451.4         
2    | 553.6           | 554.5           | 519.2          
3    | 9.0             | 9.1             | 8.0            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29873.5         | 28411.6         | 23403.3        
10   | 2560.6          | 2559.3          | 2284.5         
11   | 101.1           | 101.1           | 93.2           
12   | 6.6             | 6.5             | 3.8            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17029.8         | 16737.5         | 14968.4        
18   | 450.1           | 450.5           | 423.5          
19   | 7.9             | 7.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19085.1         | 18940.8         | 16812.4        
26   | 526.9           | 527.9           | 497.6          
27   | 11.8            | 11.8            | 6.3            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80641.1         | 78632.9         | 67471.5        
=================================================================
