COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11615.2         | 11486.9         | 9430.5         
2    | 691.0           | 690.5           | 641.0          
3    | 11.8            | 11.8            | 7.8            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32245.5         | 30662.1         | 25007.4        
10   | 3099.1          | 3094.5          | 2751.8         
11   | 121.4           | 121.4           | 112.7          
12   | 7.6             | 7.6             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12222.2         | 12030.4         | 10690.4        
18   | 289.7           | 289.4           | 270.2          
19   | 4.0             | 4.0             | 1.0            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13162.6         | 13072.7         | 11409.3        
26   | 415.9           | 415.9           | 385.8          
27   | 6.2             | 6.2             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73892.9         | 71894.1         | 60708.0        
=================================================================
