COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10334.7         | 10222.5         | 8372.8         
2    | 562.7           | 563.1           | 516.8          
3    | 8.8             | 8.7             | 8.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29815.5         | 28324.4         | 23327.1        
10   | 2578.5          | 2571.7          | 2298.3         
11   | 95.8            | 95.4            | 90.4           
12   | 5.3             | 5.3             | 5.0            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11568.9         | 11377.9         | 10144.0        
18   | 246.0           | 245.8           | 229.7          
19   | 2.5             | 2.5             | 1.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12212.9         | 12127.1         | 10584.9        
26   | 358.2           | 359.0           | 331.9          
27   | 6.4             | 6.4             | 2.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67797.0         | 65910.7         | 55914.0        
=================================================================
