COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10494.0         | 10381.4         | 8519.6         
2    | 558.4           | 558.3           | 522.3          
3    | 9.4             | 9.4             | 0.5            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30112.3         | 28650.4         | 23582.6        
10   | 2606.2          | 2601.4          | 2327.0         
11   | 104.0           | 104.0           | 98.1           
12   | 5.7             | 5.7             | 5.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12801.0         | 12587.1         | 11211.9        
18   | 284.3           | 284.1           | 261.4          
19   | 5.1             | 5.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13786.7         | 13682.5         | 11962.9        
26   | 416.4           | 416.4           | 385.4          
27   | 6.7             | 6.7             | 4.8            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71190.7         | 69293.1         | 58881.7        
=================================================================
