COUNTRATE ANALYSIS: round_1.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10863.1         | 10745.0         | 8821.1         
2    | 611.3           | 611.2           | 555.4          
3    | 8.5             | 8.5             | 5.6            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30639.5         | 29122.8         | 23935.0        
10   | 2688.1          | 2683.4          | 2391.9         
11   | 99.3            | 99.3            | 90.0           
12   | 5.9             | 5.9             | 5.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12023.0         | 11822.8         | 10537.3        
18   | 267.4           | 267.4           | 247.6          
19   | 3.9             | 3.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12718.2         | 12629.0         | 10997.5        
26   | 390.4           | 390.2           | 358.9          
27   | 6.2             | 6.2             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70325.0         | 68395.8         | 57945.9        
=================================================================
