COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10439.3         | 10325.7         | 8461.6         
2    | 558.2           | 558.1           | 522.2          
3    | 9.1             | 9.1             | 8.2            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30030.3         | 28506.6         | 23479.5        
10   | 2580.8          | 2575.4          | 2284.7         
11   | 98.5            | 98.5            | 89.8           
12   | 5.6             | 5.6             | 4.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13719.9         | 13486.6         | 12015.8        
18   | 306.7           | 306.7           | 287.5          
19   | 4.2             | 4.2             | 3.3            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14831.9         | 14717.3         | 12912.0        
26   | 433.0           | 432.9           | 400.0          
27   | 8.1             | 8.1             | 5.1            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73026.9         | 71036.1         | 60474.6        
=================================================================
