COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11622.1         | 11496.7         | 9459.9         
2    | 673.3           | 673.3           | 616.1          
3    | 12.1            | 12.1            | 5.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32227.6         | 30593.9         | 24929.2        
10   | 3101.9          | 3095.4          | 2746.7         
11   | 123.8           | 123.8           | 112.2          
12   | 6.3             | 6.3             | 2.5            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11911.7         | 11721.4         | 10427.1        
18   | 276.5           | 276.5           | 256.5          
19   | 4.0             | 4.0             | 1.7            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12833.8         | 12744.8         | 11123.2        
26   | 408.2           | 408.2           | 382.3          
27   | 6.3             | 6.3             | 6.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73208.6         | 71163.6         | 60068.6        
=================================================================
