COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11177.1         | 11053.7         | 9083.0         
2    | 641.0           | 640.7           | 590.8          
3    | 12.1            | 12.1            | 11.4           
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31651.4         | 30079.2         | 24627.1        
10   | 2899.2          | 2895.1          | 2562.3         
11   | 112.8           | 112.8           | 104.8          
12   | 5.2             | 5.2             | 1.3            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12683.2         | 12482.4         | 11145.0        
18   | 291.7           | 291.7           | 273.2          
19   | 3.6             | 3.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13673.7         | 13578.0         | 11927.4        
26   | 394.8           | 394.7           | 361.0          
27   | 5.5             | 5.5             | 0.4            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73551.8         | 71555.2         | 60687.7        
=================================================================
