COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11829.1         | 11699.0         | 9624.9         
2    | 701.8           | 701.7           | 650.9          
3    | 12.6            | 12.6            | 11.2           
4    | 0.3             | 0.3             | 0.2            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32760.0         | 31080.1         | 25302.5        
10   | 3225.1          | 3219.6          | 2853.1         
11   | 135.3           | 135.3           | 126.1          
12   | 7.5             | 7.5             | 1.7            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11778.1         | 11586.0         | 10303.4        
18   | 278.5           | 278.5           | 249.8          
19   | 4.8             | 4.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12700.4         | 12609.6         | 10984.0        
26   | 411.5           | 411.4           | 378.1          
27   | 6.7             | 6.7             | 1.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73852.2         | 71753.6         | 60487.7        
=================================================================
