COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10579.7         | 10466.5         | 8564.9         
2    | 592.4           | 592.0           | 555.5          
3    | 9.4             | 9.4             | 6.6            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30111.1         | 28631.6         | 23558.6        
10   | 2607.4          | 2602.5          | 2314.8         
11   | 99.3            | 99.3            | 91.5           
12   | 4.3             | 4.3             | 1.8            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14079.9         | 13849.0         | 12364.6        
18   | 327.4           | 327.2           | 291.8          
19   | 5.6             | 5.6             | 2.8            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15427.7         | 15318.9         | 13456.1        
26   | 456.2           | 456.1           | 428.8          
27   | 7.7             | 7.7             | 3.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74309.2         | 72371.1         | 61641.2        
=================================================================
