COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10633.9         | 10517.8         | 8606.4         
2    | 588.9           | 588.8           | 550.9          
3    | 9.8             | 9.8             | 7.1            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30385.8         | 28872.7         | 23810.1        
10   | 2605.4          | 2600.9          | 2308.3         
11   | 104.7           | 104.6           | 97.2           
12   | 6.2             | 6.2             | 4.3            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16064.7         | 15790.5         | 14117.5        
18   | 409.9           | 409.8           | 385.5          
19   | 7.7             | 7.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17832.9         | 17693.0         | 15655.2        
26   | 497.4           | 497.3           | 459.7          
27   | 11.2            | 11.2            | 10.6           
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79159.6         | 77111.3         | 66013.0        
=================================================================
