COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10934.6         | 10813.4         | 8881.9         
2    | 604.1           | 604.1           | 559.5          
3    | 9.5             | 9.5             | 6.1            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31004.4         | 29475.3         | 24233.7        
10   | 2728.7          | 2724.4          | 2419.9         
11   | 107.8           | 107.8           | 101.8          
12   | 6.0             | 6.0             | 5.7            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16368.8         | 16091.3         | 14370.2        
18   | 418.8           | 418.7           | 396.7          
19   | 7.5             | 7.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18318.4         | 18179.2         | 16066.0        
26   | 519.6           | 519.6           | 489.6          
27   | 10.4            | 10.4            | 7.9            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81040.0         | 78968.7         | 67539.1        
=================================================================
