COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10634.8         | 10525.9         | 8633.5         
2    | 565.9           | 566.9           | 526.1          
3    | 9.8             | 9.7             | 7.7            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30288.8         | 28771.9         | 23710.6        
10   | 2608.3          | 2604.1          | 2313.2         
11   | 101.8           | 101.6           | 95.8           
12   | 5.3             | 5.3             | 4.2            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13690.5         | 13463.3         | 12003.7        
18   | 315.2           | 315.2           | 294.9          
19   | 4.7             | 4.7             | 2.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14991.4         | 14881.1         | 13061.7        
26   | 438.1           | 438.3           | 407.3          
27   | 8.9             | 8.9             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73664.3         | 71697.7         | 61060.8        
=================================================================
