COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10279.6         | 10173.6         | 8346.8         
2    | 534.7           | 534.6           | 501.1          
3    | 7.8             | 7.8             | 5.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29559.2         | 28132.1         | 23196.7        
10   | 2510.6          | 2506.3          | 2230.9         
11   | 93.4            | 93.4            | 88.0           
12   | 4.7             | 4.7             | 2.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15099.6         | 14849.6         | 13269.1        
18   | 356.4           | 356.4           | 332.8          
19   | 4.9             | 4.9             | 1.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16607.5         | 16486.1         | 14528.9        
26   | 471.2           | 471.0           | 438.5          
27   | 9.9             | 9.9             | 5.5            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75540.3         | 73631.2         | 62947.7        
=================================================================
