COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10299.2         | 10189.5         | 8351.5         
2    | 543.6           | 543.4           | 504.7          
3    | 8.3             | 8.2             | 5.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29670.4         | 28202.6         | 23220.4        
10   | 2514.8          | 2511.8          | 2238.9         
11   | 93.6            | 93.7            | 89.7           
12   | 3.9             | 4.0             | 3.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15834.7         | 15568.2         | 13944.2        
18   | 394.4           | 395.2           | 369.0          
19   | 8.4             | 8.4             | 6.3            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17538.2         | 17401.8         | 15461.5        
26   | 469.4           | 469.5           | 435.4          
27   | 9.8             | 9.7             | 4.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77389.4         | 75407.0         | 64634.5        
=================================================================
