COUNTRATE ANALYSIS: round_18.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10267.1         | 10160.3         | 8344.1         
2    | 536.9           | 536.8           | 484.9          
3    | 7.4             | 7.4             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29606.8         | 28147.0         | 23155.5        
10   | 2547.4          | 2543.5          | 2267.4         
11   | 95.2            | 95.2            | 89.2           
12   | 4.8             | 4.8             | 1.0            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16400.0         | 16125.6         | 14397.8        
18   | 427.6           | 427.4           | 403.3          
19   | 7.1             | 7.1             | 1.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18157.3         | 18024.9         | 16002.6        
26   | 491.4           | 491.2           | 460.2          
27   | 11.9            | 11.9            | 9.7            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78561.3         | 76583.6         | 65617.0        
=================================================================
