COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11522.4         | 11394.3         | 9366.7         
2    | 673.6           | 673.5           | 634.0          
3    | 10.5            | 10.5            | 7.8            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32265.3         | 30633.3         | 24981.6        
10   | 3064.5          | 3060.3          | 2708.3         
11   | 123.2           | 123.2           | 113.4          
12   | 7.1             | 7.1             | 5.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13340.5         | 13123.1         | 11713.9        
18   | 314.6           | 314.6           | 286.0          
19   | 5.1             | 5.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14486.7         | 14382.8         | 12655.2        
26   | 406.1           | 406.1           | 378.8          
27   | 7.9             | 7.9             | 1.3            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76228.2         | 74142.6         | 62852.7        
=================================================================
