COUNTRATE ANALYSIS: round_8.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10667.3         | 10559.7         | 8659.8         
2    | 575.6           | 575.3           | 537.9          
3    | 9.3             | 9.3             | 4.9            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30323.7         | 28820.7         | 23711.8        
10   | 2667.1          | 2663.2          | 2367.2         
11   | 104.3           | 104.3           | 99.5           
12   | 4.4             | 4.4             | 2.7            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16767.3         | 16484.3         | 14762.7        
18   | 428.6           | 428.4           | 404.3          
19   | 7.7             | 7.7             | 7.5            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18746.9         | 18604.0         | 16539.8        
26   | 498.5           | 498.3           | 471.3          
27   | 9.8             | 9.8             | 4.0            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80811.1         | 78769.9         | 67573.5        
=================================================================
