COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10322.5         | 10207.0         | 8357.1         
2    | 555.0           | 554.0           | 519.0          
3    | 7.9             | 7.9             | 6.4            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29668.6         | 28204.3         | 23268.2        
10   | 2498.3          | 2492.5          | 2218.1         
11   | 92.4            | 92.3            | 87.3           
12   | 5.1             | 5.1             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14679.4         | 14440.9         | 12942.5        
18   | 342.6           | 342.0           | 313.7          
19   | 5.8             | 5.7             | 4.2            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16201.3         | 16081.6         | 14245.2        
26   | 438.5           | 438.0           | 409.3          
27   | 8.5             | 8.5             | 7.4            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74826.5         | 72880.3         | 62378.3        
=================================================================
