COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10473.0         | 10359.8         | 8513.8         
2    | 563.1           | 562.8           | 525.7          
3    | 9.7             | 9.6             | 8.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30033.1         | 28546.1         | 23508.8        
10   | 2572.8          | 2568.7          | 2285.3         
11   | 95.6            | 95.6            | 87.9           
12   | 5.2             | 5.2             | 1.4            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15443.0         | 15176.3         | 13608.5        
18   | 368.3           | 367.8           | 343.0          
19   | 6.9             | 6.9             | 4.0            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17144.1         | 17015.1         | 15105.7        
26   | 449.7           | 449.0           | 423.9          
27   | 8.4             | 8.3             | 6.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77173.7         | 75172.0         | 64422.9        
=================================================================
