COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10483.8         | 10373.1         | 8531.0         
2    | 554.4           | 554.3           | 515.6          
3    | 8.5             | 8.5             | 7.8            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29926.0         | 28438.4         | 23414.6        
10   | 2576.0          | 2572.4          | 2288.5         
11   | 94.4            | 94.4            | 87.8           
12   | 5.3             | 5.3             | 2.4            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15218.6         | 14969.1         | 13405.4        
18   | 365.5           | 365.2           | 347.0          
19   | 6.0             | 6.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16765.9         | 16644.3         | 14774.9        
26   | 437.7           | 437.6           | 413.2          
27   | 8.5             | 8.5             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76451.7         | 74478.0         | 63788.2        
=================================================================
