COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11716.2         | 11583.1         | 9522.4         
2    | 687.8           | 687.0           | 641.1          
3    | 12.0            | 12.0            | 8.6            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32570.9         | 30922.7         | 25189.2        
10   | 3147.0          | 3142.5          | 2786.7         
11   | 131.0           | 131.2           | 121.2          
12   | 9.1             | 9.1             | 8.5            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12231.1         | 12040.2         | 10706.4        
18   | 283.1           | 283.4           | 255.5          
19   | 3.3             | 3.3             | 1.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13234.0         | 13142.0         | 11455.6        
26   | 435.3           | 435.0           | 403.8          
27   | 8.2             | 8.1             | 6.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74469.8         | 72400.5         | 61106.5        
=================================================================
