COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10334.4         | 10221.6         | 8382.1         
2    | 554.3           | 554.0           | 516.5          
3    | 8.6             | 8.6             | 4.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29840.2         | 28356.8         | 23367.5        
10   | 2547.1          | 2543.9          | 2263.2         
11   | 93.7            | 93.7            | 86.9           
12   | 5.6             | 5.6             | 2.5            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11647.9         | 11465.8         | 10188.5        
18   | 240.9           | 240.9           | 185.4          
19   | 2.1             | 2.1             | 0.2            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12152.4         | 12066.4         | 10535.5        
26   | 349.9           | 349.6           | 327.0          
27   | 4.5             | 4.5             | 3.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67782.3         | 65914.1         | 55863.1        
=================================================================
