COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11407.8         | 11282.5         | 9253.3         
2    | 652.4           | 651.7           | 590.7          
3    | 12.5            | 12.4            | 9.5            
4    | 0.7             | 0.7             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32175.8         | 30574.1         | 24970.5        
10   | 3044.7          | 3036.9          | 2697.0         
11   | 123.4           | 124.0           | 115.2          
12   | 8.0             | 8.1             | 6.8            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11897.3         | 11693.2         | 10407.9        
18   | 271.3           | 271.0           | 253.9          
19   | 3.3             | 3.3             | 2.1            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12729.1         | 12646.3         | 11025.7        
26   | 394.2           | 394.1           | 365.3          
27   | 6.7             | 6.6             | 3.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72728.1         | 70705.6         | 59701.4        
=================================================================
