COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10563.4         | 10444.9         | 8580.6         
2    | 571.4           | 571.3           | 536.8          
3    | 8.9             | 8.9             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30334.3         | 28815.9         | 23690.9        
10   | 2641.4          | 2638.1          | 2347.5         
11   | 99.5            | 99.5            | 93.5           
12   | 5.4             | 5.4             | 5.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12768.9         | 12554.1         | 11204.1        
18   | 276.3           | 276.0           | 258.7          
19   | 4.0             | 3.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13619.5         | 13525.5         | 11890.0        
26   | 367.3           | 366.9           | 336.5          
27   | 5.1             | 5.0             | 0.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71265.5         | 69315.7         | 58944.5        
=================================================================
