COUNTRATE ANALYSIS: round_8.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10714.9         | 10594.6         | 8713.0         
2    | 583.7           | 583.5           | 539.8          
3    | 8.2             | 8.1             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30482.2         | 28962.8         | 23800.5        
10   | 2700.3          | 2695.7          | 2398.3         
11   | 101.6           | 101.4           | 94.3           
12   | 6.7             | 6.7             | 5.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13617.3         | 13391.2         | 11982.3        
18   | 314.9           | 314.1           | 292.2          
19   | 5.9             | 5.8             | 5.3            
20   | 0.4             | 0.4             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14849.1         | 14732.7         | 13038.1        
26   | 390.1           | 389.6           | 364.8          
27   | 6.6             | 6.6             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73782.0         | 71793.5         | 61234.2        
=================================================================
