COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11956.8         | 11817.1         | 9709.9         
2    | 713.8           | 713.6           | 668.8          
3    | 11.4            | 11.4            | 8.0            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 33211.9         | 31493.2         | 25601.1        
10   | 3308.2          | 3302.7          | 2939.5         
11   | 130.7           | 130.7           | 122.5          
12   | 7.6             | 7.6             | 6.9            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12425.6         | 12230.5         | 10876.0        
18   | 289.3           | 289.3           | 266.5          
19   | 4.3             | 4.3             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13580.4         | 13485.5         | 11762.9        
26   | 441.4           | 441.4           | 406.4          
27   | 6.8             | 6.8             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76089.0         | 73935.1         | 62368.7        
=================================================================
