COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11144.3         | 11017.2         | 9057.2         
2    | 612.9           | 612.5           | 572.3          
3    | 12.0            | 12.0            | 11.2           
4    | 0.5             | 0.5             | 0.2            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31509.4         | 29922.8         | 24487.8        
10   | 2919.8          | 2915.0          | 2588.6         
11   | 113.0           | 113.0           | 106.9          
12   | 5.1             | 5.1             | 4.4            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11250.7         | 11062.9         | 9836.9         
18   | 250.9           | 250.9           | 236.7          
19   | 3.8             | 3.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12011.7         | 11926.2         | 10349.6        
26   | 386.3           | 386.4           | 357.7          
27   | 7.2             | 7.2             | 2.8            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70228.2         | 68236.0         | 57612.4        
=================================================================
