COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10744.9         | 10624.5         | 8704.5         
2    | 594.9           | 594.7           | 558.8          
3    | 8.2             | 8.2             | 6.4            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30706.8         | 29179.5         | 23997.2        
10   | 2710.6          | 2705.9          | 2402.1         
11   | 107.5           | 107.5           | 102.5          
12   | 4.7             | 4.7             | 0.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11709.0         | 11516.8         | 10251.3        
18   | 260.9           | 260.6           | 221.5          
19   | 4.0             | 4.0             | 2.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12486.4         | 12399.7         | 10847.9        
26   | 362.1           | 362.1           | 337.6          
27   | 4.7             | 4.7             | 0.3            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69705.7         | 67774.0         | 57433.6        
=================================================================
