COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10497.1         | 10374.8         | 8538.2         
2    | 558.6           | 558.6           | 521.9          
3    | 8.2             | 8.2             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30044.6         | 28593.9         | 23558.1        
10   | 2574.3          | 2568.5          | 2288.4         
11   | 92.1            | 92.0            | 87.0           
12   | 4.9             | 4.9             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11810.7         | 11617.6         | 10353.3        
18   | 245.6           | 245.5           | 229.9          
19   | 3.1             | 3.1             | 0.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12439.1         | 12356.2         | 10804.8        
26   | 349.4           | 349.5           | 323.5          
27   | 5.6             | 5.6             | 5.2            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68633.6         | 66778.7         | 56710.3        
=================================================================
