COUNTRATE ANALYSIS: round_20.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10502.1         | 10391.6         | 8544.0         
2    | 563.5           | 563.1           | 525.6          
3    | 8.7             | 8.7             | 3.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30065.5         | 28580.3         | 23541.9        
10   | 2593.8          | 2588.4          | 2293.0         
11   | 107.8           | 107.8           | 100.5          
12   | 6.0             | 6.0             | 0.9            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11911.0         | 11722.2         | 10452.5        
18   | 256.4           | 256.4           | 239.9          
19   | 3.0             | 3.0             | 2.8            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12521.9         | 12434.2         | 10871.2        
26   | 347.2           | 347.1           | 307.6          
27   | 4.3             | 4.3             | 0.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68892.2         | 67014.0         | 56884.3        
=================================================================
