COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10354.0         | 10236.6         | 8406.5         
2    | 550.5           | 550.0           | 515.3          
3    | 10.1            | 10.0            | 8.7            
4    | 0.4             | 0.4             | 0.1            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29774.0         | 28291.4         | 23299.5        
10   | 2529.9          | 2524.7          | 2246.0         
11   | 95.6            | 95.5            | 90.1           
12   | 4.7             | 4.7             | 3.4            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12763.0         | 12550.0         | 11224.6        
18   | 273.8           | 273.7           | 260.0          
19   | 3.5             | 3.6             | 2.7            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13613.7         | 13509.0         | 11883.1        
26   | 365.9           | 365.4           | 344.0          
27   | 4.7             | 4.7             | 3.8            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70344.5         | 68420.6         | 58287.9        
=================================================================
