COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10930.1         | 10815.5         | 8865.0         
2    | 613.6           | 613.0           | 574.1          
3    | 10.2            | 10.2            | 7.9            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30944.2         | 29401.9         | 24176.0        
10   | 2740.1          | 2736.5          | 2423.3         
11   | 112.4           | 112.4           | 106.4          
12   | 5.7             | 5.7             | 4.5            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12056.9         | 11868.3         | 10579.8        
18   | 277.9           | 277.9           | 259.5          
19   | 3.8             | 3.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12851.7         | 12751.7         | 11176.7        
26   | 384.1           | 383.9           | 353.4          
27   | 5.5             | 5.5             | 4.1            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70937.0         | 68987.0         | 58530.8        
=================================================================
