COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10367.9         | 10253.5         | 8413.3         
2    | 545.5           | 545.3           | 512.3          
3    | 7.3             | 7.3             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29784.7         | 28341.0         | 23380.6        
10   | 2501.8          | 2497.8          | 2231.5         
11   | 93.7            | 93.7            | 87.6           
12   | 4.6             | 4.6             | 4.1            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11334.0         | 11147.4         | 9926.3         
18   | 238.4           | 238.4           | 215.5          
19   | 2.8             | 2.8             | 0.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11907.9         | 11824.0         | 10312.0        
26   | 345.9           | 345.9           | 310.2          
27   | 5.6             | 5.6             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67140.6         | 65307.7         | 55393.9        
=================================================================
