COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11533.5         | 11399.8         | 9364.2         
2    | 675.4           | 674.0           | 629.3          
3    | 11.0            | 10.9            | 9.5            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32233.3         | 30620.1         | 24987.5        
10   | 3067.0          | 3061.5          | 2720.5         
11   | 125.0           | 125.1           | 116.6          
12   | 7.7             | 7.6             | 6.5            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12792.6         | 12587.4         | 11211.5        
18   | 309.9           | 309.7           | 289.8          
19   | 4.9             | 4.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13805.4         | 13707.3         | 11980.2        
26   | 435.0           | 434.9           | 405.4          
27   | 7.7             | 7.6             | 3.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75009.3         | 72951.8         | 61724.7        
=================================================================
