COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10286.9         | 10175.9         | 8348.1         
2    | 542.6           | 542.6           | 504.2          
3    | 7.3             | 7.3             | 7.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29679.4         | 28236.6         | 23286.2        
10   | 2506.3          | 2503.3          | 2234.8         
11   | 90.0            | 90.1            | 82.4           
12   | 5.8             | 5.8             | 4.0            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 10961.3         | 10780.5         | 9597.1         
18   | 215.1           | 214.9           | 198.3          
19   | 2.7             | 2.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11372.5         | 11293.7         | 9817.6         
26   | 333.3           | 333.4           | 305.0          
27   | 4.1             | 4.1             | 0.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66007.8         | 64191.4         | 54385.7        
=================================================================
