COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11771.0         | 11635.8         | 9564.2         
2    | 692.2           | 690.9           | 646.2          
3    | 12.1            | 12.0            | 10.0           
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32721.7         | 31069.6         | 25291.1        
10   | 3213.2          | 3207.6          | 2835.9         
11   | 137.9           | 137.8           | 129.8          
12   | 7.6             | 7.5             | 7.1            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14065.1         | 13832.2         | 12305.3        
18   | 357.1           | 356.9           | 335.3          
19   | 7.0             | 7.0             | 6.3            
20   | 0.4             | 0.4             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15549.6         | 15424.5         | 13521.9        
26   | 495.7           | 495.9           | 461.5          
27   | 10.0            | 10.0            | 7.2            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79041.5         | 76889.1         | 65121.8        
=================================================================
