COUNTRATE ANALYSIS: round_22.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10497.9         | 10386.9         | 8526.2         
2    | 565.3           | 565.0           | 526.8          
3    | 8.3             | 8.2             | 3.2            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30200.2         | 28733.0         | 23653.3        
10   | 2625.9          | 2622.3          | 2343.0         
11   | 97.5            | 97.4            | 93.1           
12   | 4.4             | 4.4             | 4.3            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12081.7         | 11882.2         | 10571.0        
18   | 263.3           | 262.9           | 224.6          
19   | 2.4             | 2.4             | 0.8            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12821.5         | 12738.5         | 11110.8        
26   | 384.6           | 385.9           | 357.8          
27   | 6.1             | 6.1             | 0.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69559.6         | 67695.9         | 57415.5        
=================================================================
