COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10532.7         | 10419.8         | 8543.0         
2    | 572.2           | 572.2           | 526.6          
3    | 10.1            | 10.1            | 6.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30086.0         | 28587.0         | 23536.0        
10   | 2574.6          | 2572.2          | 2279.1         
11   | 99.0            | 99.0            | 92.1           
12   | 5.7             | 5.7             | 4.7            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11271.1         | 11088.4         | 9874.0         
18   | 226.7           | 226.6           | 211.4          
19   | 3.2             | 3.2             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11819.5         | 11736.5         | 10207.0        
26   | 359.8           | 359.8           | 334.6          
27   | 6.0             | 6.0             | 4.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67567.3         | 65687.3         | 55619.9        
=================================================================
