COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11349.6         | 11222.5         | 9236.8         
2    | 642.8           | 642.7           | 591.8          
3    | 12.3            | 12.3            | 11.8           
4    | 0.4             | 0.4             | 0.3            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31860.2         | 30281.9         | 24767.2        
10   | 2967.4          | 2963.6          | 2629.9         
11   | 116.0           | 116.0           | 108.0          
12   | 7.1             | 7.1             | 3.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12735.0         | 12522.8         | 11135.1        
18   | 303.9           | 303.7           | 275.4          
19   | 4.4             | 4.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13767.2         | 13667.8         | 11935.4        
26   | 426.9           | 426.7           | 385.2          
27   | 6.7             | 6.7             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74200.1         | 72178.9         | 61080.5        
=================================================================
