COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11689.9         | 11555.2         | 9501.3         
2    | 680.3           | 679.2           | 631.1          
3    | 12.9            | 12.9            | 6.4            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32499.3         | 30839.6         | 25101.5        
10   | 3194.9          | 3188.3          | 2829.6         
11   | 132.1           | 131.9           | 122.8          
12   | 7.9             | 7.9             | 5.6            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12237.6         | 12037.9         | 10706.9        
18   | 290.5           | 290.4           | 266.7          
19   | 4.7             | 4.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13299.1         | 13203.2         | 11558.5        
26   | 409.6           | 409.5           | 382.1          
27   | 6.1             | 6.1             | 4.4            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74466.0         | 72367.7         | 61117.2        
=================================================================
