COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10311.6         | 10204.4         | 8352.7         
2    | 558.4           | 557.7           | 514.6          
3    | 7.5             | 7.4             | 7.1            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29649.4         | 28175.8         | 23232.6        
10   | 2509.1          | 2502.2          | 2236.8         
11   | 91.1            | 91.0            | 85.4           
12   | 5.5             | 5.5             | 1.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14763.3         | 14509.9         | 12990.4        
18   | 352.9           | 352.6           | 332.0          
19   | 5.9             | 5.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16207.0         | 16083.4         | 14288.5        
26   | 409.6           | 409.4           | 383.9          
27   | 8.5             | 8.5             | 6.3            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74880.3         | 72914.2         | 62432.1        
=================================================================
