COUNTRATE ANALYSIS: round_8.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10653.6         | 10537.3         | 8650.1         
2    | 581.6           | 581.6           | 545.1          
3    | 7.8             | 7.8             | 4.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30399.6         | 28904.0         | 23765.0        
10   | 2662.8          | 2658.7          | 2363.3         
11   | 105.9           | 105.9           | 97.2           
12   | 5.0             | 5.0             | 3.8            
13   | 0.6             | 0.6             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16549.0         | 16263.8         | 14566.8        
18   | 429.8           | 429.8           | 397.3          
19   | 8.9             | 8.9             | 7.9            
20   | 0.5             | 0.5             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18329.9         | 18194.5         | 16160.6        
26   | 496.7           | 496.7           | 464.8          
27   | 9.9             | 9.9             | 5.2            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80242.3         | 78205.5         | 67031.9        
=================================================================
