COUNTRATE ANALYSIS: round_22.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10342.6         | 10235.5         | 8383.7         
2    | 558.4           | 558.1           | 521.0          
3    | 9.2             | 9.2             | 6.2            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29708.6         | 28226.4         | 23297.0        
10   | 2519.0          | 2514.5          | 2236.5         
11   | 89.2            | 89.2            | 84.9           
12   | 3.9             | 4.0             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13157.3         | 12940.1         | 11557.6        
18   | 293.3           | 293.3           | 270.1          
19   | 5.1             | 5.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14060.0         | 13959.0         | 12307.4        
26   | 364.8           | 365.4           | 338.8          
27   | 6.4             | 6.5             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71118.2         | 69206.6         | 59003.2        
=================================================================
